ROW_ID, MENU_ID, MENU_NAME, TYPE, LAST_UPDATE_DATE, LAST_UPDATED_BY, LAST_UPDATE_LOGIN, CREATION_DATE, CREATED_BY, USER_MENU_NAME, DESCRIPTION
AAA/JXAGXAAAFJwAAo,73226,IEM_SA_PROFILE_MENU,STANDARD,29.12.03,2,0,01.01.80,1,IEM_SA_PROFILE_MENU,Email Center Agent Console Profile Main Menu
AAA/JXAGXAAAFJwAAp,73227,IEM_STNDALONE_DBA_ROOT,,29.12.03,2,0,01.01.80,1,IEM_STNDALONE_DBA_ROOT,Controls all the standalone concurrent processing for IEM
AAA/JXAGXAAAFJwAAq,73229,IEO_ROOT_PROFILE,,25.07.01,1,0,25.07.01,1,IEO_ROOT_PROFILE,IEO HTML common root profile menu
AAA/JXAGXAAAFJwAAr,73230,IES_SVY_ANALYSIS_MENU,,01.01.80,1,0,01.01.80,1,IES_SVY_ANALYSIS_MENU,Analysis Menu
AAA/JXAGXAAAFJwAAs,73375,DCF_690_22946_eb101d75fa,,01.01.80,1,0,01.01.80,1,DCF_690_22946_eb101d75fa,
AAA/JXAGXAAAFJwAAt,73376,DCF_690_22946_eb101e6cc6,,01.01.80,1,0,01.01.80,1,DCF_690_22946_eb101e6cc6,
AAA/JXAGXAAAFJwAAu,73377,DCF_690_22946_eb101f2170,,01.01.80,1,0,01.01.80,1,DCF_690_22946_eb101f2170,
AAA/JXAGXAAAFJwAAv,73454,MSC_COLL_ORA_4.0,STANDARD,01.09.01,121,0,01.09.01,1,MSC_COLL_ORA_4.0,Collections from Oracle Systems
AAA/JXAGXAAAFJwAAw,73455,MSC_COLL_LGY_4.0,STANDARD,01.09.01,121,0,01.09.01,1,MSC_COLL_LGY_4.0,Planning Legacy Collections
AAA/JXAGXAAAFJwAAx,73456,MSC_IO_SETUP4.0,,30.11.01,121,0,30.11.01,1,MSC_IO_SETUP4.0,MSC_IO_SETUP4.0 for IO Menu
AAA/JXAGXAAAFJwAAy,73457,MSC_NCE_NAVIG_MENU,,09.11.01,121,0,09.11.01,1,Net Change Exception Navigator Menu,Compare Plans SSWA Navigator Menu
AAA/JXAGXAAAFJwAAz,73458,MSC_REP_4.0,,11.10.01,121,0,11.10.01,1,SCP Reports,
AAA/JXAGXAAAFJwAA0,73459,MSC_NET_RPT_SUBMENU,,15.11.01,121,0,15.11.01,1,Net Change Report Sub Menu,Net Change Report Sub Menu
AAA/JXAGXAAAFJwAA1,73460,MSC_NET_RPT_MENU,,15.11.01,121,0,15.11.01,1,Net Change Report Menu,Net Change Report Menu
AAA/JXAGXAAAFJwAA2,73461,MSC_NCE_PREF_MENU,,15.11.01,121,0,15.11.01,1,Net Change Preferences Menu,Net Change Preferences Menu for Preferences Tab
AAA/JXAGXAAAFJwAA3,73462,MSC_NCE_APP_MENU,,15.11.01,121,0,15.11.01,1,Net Change Exception App Menu,Compare Plans SSWA App Menu
AAA/JXAGXAAAFJwAA4,73463,MSC_IO_4.0,STANDARD,30.11.01,121,0,30.11.01,1,MSC_IO_4.0,MSC_IO_4.0 for Inventory Planner
AAA/JXAGXAAAFJwAA5,73464,MSC_NCE_GLOBAL_MENU,,31.05.02,0,0,31.05.02,0,Net Change Exception Global Menu,
AAA/JXAGXAAAFJwAA6,73466,MSD_CS_SUBMENU,,26.09.01,2,0,26.09.01,1,MSD_CS_SUBMENU,Demand Planning Custom Data Stream
AAA/JXAGXAAAFJwAA7,73469,DCF_870_23110,,10.10.01,2,0,01.01.80,1,DCF_870_23110,
AAA/JXAGXAAAFJwAA8,73478,PA_WEB_TCARD_DUMMY_MENU,STANDARD,09.10.01,2,0,31.05.02,1,PA_WEB_TCARD_DUMMY_MENU,
AAA/JXAGXAAAFJwAA9,73479,PA_MY_PROJ_MAIN_TAB,,06.01.04,120,0,31.05.02,1,PA_MY_PROJ_MAIN_TAB,My Projects Main Tab
AAA/JXAGXAAAFJwAA+,73480,PA_MY_PROJ_TAB,,06.01.04,120,0,31.05.02,1,PA_MY_PROJ_TAB,My Projects Tab
AAA/JXAGXAAAFJwAA/,73481,PA_MY_PROJ_DISPLAY_MAIN_MENU,,06.01.04,120,0,31.05.02,1,PA_MY_PROJ_DISPLAY_MAIN_MENU,My Projects Display Main Menu
AAA/JXAGXAAAFJwABA,73482,PA_PRM_TEAM_SUBTABS,,06.01.04,120,0,31.05.02,1,PRM Team Subtabs Menu,This menu is for the Team Subtabs in PRM.
AAA/JXAGXAAAFJwABB,73483,PA_PROJ_FINANCIAL_TAB,,06.01.04,120,0,31.05.02,1,PA_PROJ_FINANCIAL_TAB,Project Financial Tab
AAA/JXAGXAAAFJwABC,73484,PA_PRM_DEF_SUBSUB_TABS,,06.01.04,120,0,31.05.02,1,PRM Definition Third Level Menu,This menu is for definition tabs in PRM pages and contains functions for definition third level tab.
AAA/JXAGXAAAFJwABD,73485,PA_PRM_DEF_SUBTABS,,06.01.04,120,0,31.05.02,1,PRM Definition Subtabs Menu,This menu is for definition tabs in PRM pages and contains sub-menu for definition tab.
AAA/JXAGXAAAFJwABE,73486,PA_PRM_PROJ_DEF_TABS,,06.01.04,120,0,31.05.02,1,PRM TAB Menu for Definition,This menu is for definition tab in PRM pages. This menu contains sub-menus for definition tab.
AAA/JXAGXAAAFJwABF,73487,PA_PRM_GLOBAL_MENU,,06.01.04,120,0,31.05.02,1,PRM Global Menu,This is the global menu for PRM.
AAA/JXAGXAAAFJwABG,73488,PA_PRM_STAFF_TABS,,06.01.04,120,0,31.05.02,1,PRM Staffing Tabs Menu,This menu is for the Staffing Tabs in PRM.
AAA/JXAGXAAAFJwABH,73489,PA_PRM_REQMNT_SRCH,,04.03.01,2,0,31.05.02,1,PRM Requirement Search Menu,PRM Requirement Search Menu
AAA/JXAGXAAAFJwABI,73490,GB_EMPLOYEE_DIRECT_ACCESS,,31.05.02,1,0,31.05.02,1,GB Employee Self Service,
AAA/JXAGXAAAFJwABJ,73491,HR_AD_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,AD Self Service Functions Seed,AD Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABK,73492,HR_AE_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,AE Self Service Functions Seed,AE Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABL,73493,HR_AF_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,AF Self Service Functions Seed,AF Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABM,73494,HR_AG_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,AG Self Service Functions Seed,AG Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABN,73495,HR_AI_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,AI Self Service Functions Seed,AI Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABO,73496,HR_AL_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,AL Self Service Functions Seed,AL Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABP,73497,HR_AM_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,AM Self Service Functions Seed,AM Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABQ,73498,HR_AN_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,AN Self Service Functions Seed,AN Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABR,73499,HR_AO_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,AO Self Service Functions Seed,AO Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABS,73500,HR_AQ_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,AQ Self Service Functions Seed,AQ Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABT,73501,HR_AR_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,AR Self Service Functions Seed,AR Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABU,73502,HR_AS_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,AS Self Service Functions Seed,AS Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABV,73503,HR_AT_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,AT Self Service Functions Seed,AT Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABW,73504,HR_AU_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,AU Self Service Functions Seed,AU Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABX,73505,HR_AW_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,AW Self Service Functions Seed,AW Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABY,73506,HR_AZ_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,AZ Self Service Functions Seed,AZ Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABZ,73507,HR_BA_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,BA Self Service Functions Seed,BA Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABa,73508,HR_BB_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,BB Self Service Functions Seed,BB Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABb,73509,HR_BD_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,BD Self Service Functions Seed,BD Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABc,73510,HR_BE_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,BE Self Service Functions Seed,BE Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABd,73511,HR_BF_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,BF Self Service Functions Seed,BF Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABe,73512,HR_BG_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,BG Self Service Functions Seed,BG Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABf,73513,HR_BH_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,BH Self Service Functions Seed,BH Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABg,73514,HR_BI_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,BI Self Service Functions Seed,BI Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABh,73515,HR_BJ_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,BJ Self Service Functions Seed,BJ Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABi,73516,HR_BM_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,BM Self Service Functions Seed,BM Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABj,73517,HR_BN_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,BN Self Service Functions Seed,BN Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABk,73518,HR_BO_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,BO Self Service Functions Seed,BO Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABl,73519,HR_BR_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,BR Self Service Functions Seed,BR Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABm,73520,HR_BS_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,BS Self Service Functions Seed,BS Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABn,73521,HR_BT_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,BT Self Service Functions Seed,BT Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABo,73522,HR_BV_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,BV Self Service Functions Seed,BV Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABp,73523,HR_BW_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,BW Self Service Functions Seed,BW Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABq,73524,HR_BY_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,BY Self Service Functions Seed,BY Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABr,73525,HR_BZ_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,BZ Self Service Functions Seed,BZ Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABs,73526,HR_CA_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,CA Self Service Functions Seed,CA Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABt,73527,HR_CC_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,CC Self Service Functions Seed,CC Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABu,73528,HR_CD_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,CD Self Service Functions Seed,CD Specific Self Service Functions Seed
AAA/JXAGXAAAFJwABv,73529,HR_CF_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,CF Self Service Functions Seed,CF Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAA,73530,HR_CG_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,CG Self Service Functions Seed,CG Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAB,73531,HR_CH_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,CH Self Service Functions Seed,CH Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAC,73532,HR_CI_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,CI Self Service Functions Seed,CI Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAD,73533,HR_CK_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,CK Self Service Functions Seed,CK Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAE,73534,HR_CL_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,CL Self Service Functions Seed,CL Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAF,73535,HR_CM_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,CM Self Service Functions Seed,CM Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAG,73536,HR_CN_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,CN Self Service Functions Seed,CN Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAH,73537,HR_CO_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,CO Self Service Functions Seed,CO Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAI,73538,HR_CR_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,CR Self Service Functions Seed,CR Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAJ,73539,HR_CU_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,CU Self Service Functions Seed,CU Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAK,73540,HR_CV_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,CV Self Service Functions Seed,CV Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAL,73541,HR_CX_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,CX Self Service Functions Seed,CX Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAM,73542,HR_CY_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,CY Self Service Functions Seed,CY Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAN,73543,HR_CZ_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,CZ Self Service Functions Seed,CZ Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAO,73544,HR_DE_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,DE Self Service Functions Seed,DE Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAP,73545,HR_DJ_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,DJ Self Service Functions Seed,DJ Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAQ,73546,HR_DK_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,DK Self Service Functions Seed,DK Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAR,73547,HR_DM_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,DM Self Service Functions Seed,DM Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAS,73548,HR_DO_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,DO Self Service Functions Seed,DO Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAT,73549,HR_DZ_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,DZ Self Service Functions Seed,DZ Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAU,73550,HR_EC_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,EC Self Service Functions Seed,EC Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAV,73551,HR_EE_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,EE Self Service Functions Seed,EE Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAW,73552,HR_EG_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,EG Self Service Functions Seed,EG Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAX,73553,HR_EH_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,EH Self Service Functions Seed,EH Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAY,73554,HR_ER_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,ER Self Service Functions Seed,ER Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAZ,73555,HR_ES_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,ES Self Service Functions Seed,ES Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAa,73556,HR_ET_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,ET Self Service Functions Seed,ET Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAb,73557,HR_FI_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,FI Self Service Functions Seed,FI Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAc,73558,HR_FJ_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,FJ Self Service Functions Seed,FJ Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAd,73559,HR_FK_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,FK Self Service Functions Seed,FK Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAe,73560,HR_FM_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,FM Self Service Functions Seed,FM Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAf,73561,HR_FO_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,FO Self Service Functions Seed,FO Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAg,73562,HR_FR_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,FR Self Service Functions Seed,FR Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAh,73563,HR_FX_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,FX Self Service Functions Seed,FX Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAi,73564,HR_GA_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,GA Self Service Functions Seed,GA Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAj,73565,HR_GB_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,GB Self Service Functions Seed,GB Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAk,73566,HR_GD_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,GD Self Service Functions Seed,GD Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAl,73567,HR_GE_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,GE Self Service Functions Seed,GE Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAm,73568,HR_GF_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,GF Self Service Functions Seed,GF Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAn,73569,HR_GH_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,GH Self Service Functions Seed,GH Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAo,73570,HR_GI_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,GI Self Service Functions Seed,GI Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAp,73571,HR_GL_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,GL Self Service Functions Seed,GL Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAq,73572,HR_GM_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,GM Self Service Functions Seed,GM Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAr,73573,HR_GN_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,GN Self Service Functions Seed,GN Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAs,73574,HR_GP_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,GP Self Service Functions Seed,GP Specific Self Service Functions Seed
AAA/JXAGXAAAFJxAAt,73575,HR_GQ_SS_FUNCTIONS_SEED,,26.03.02,2,0,31.05.02,1,GQ Self Service Functions Seed,GQ Specific Self Service Functions Seed
AAA/JXAGKAAAFL9AAO,72784,ABM_INTELLIGENCE_MENU,,16.10.02,2,0,31.05.02,1,ABM Intelligence,ABM Intelligence
AAA/JXAGKAAAFMEABX,72791,AHM_HOME_MENU,,25.10.02,1,0,31.05.02,1,AHM HOME MENU,AHM HOME MENU
AAA/JXAGKAAAFMEABY,72792,AHM_SERVICES,,31.05.02,1,0,31.05.02,1,AHM_SERVICES,AHM_SERVICES
AAA/JXAGXAAAFJqABL,72793,AHM_ASSIGNMENT_RULES,,25.10.02,1,0,31.05.02,1,AHM SMART Assignment Rules SubMenu,AHM SMART Assignment Rules SubMenu
AAA/JXAGXAAAFJqABM,72794,AHM_DATABASES,,25.10.02,1,0,31.05.02,1,AHM_DATABASES,Databases
AAA/JXAGXAAAFJqABN,72795,AHM_HOSTING_MASTER,,31.05.02,1,0,31.05.02,1,AHM_HOSTING_MASTER,Hosting Master
AAA/JXAGXAAAFJqABO,72796,AHM_SUBSCRIBERS,,31.05.02,1,0,31.05.02,1,AHM_SUBSCRIBERS,Account Generation
AAA/JXAGXAAAFJqABP,72797,AHM_ADMINISTRATION_IT_ADMIN,,31.05.02,1,0,31.05.02,1,AHM_ADMINISTRATION_IT_ADMIN,Administration menu for ASP IT ADMIN
AAA/JXAGXAAAFJqABQ,72798,AHM_ADMIN_HOME,,31.05.02,1,0,31.05.02,1,AHM_ADMIN_HOME,Home menu For ASP IT ADMIN Administration Tab
AAA/JXAGXAAAFJqABR,72799,AHM_PATCH,,25.10.02,1,0,31.05.02,1,AHM_PATCH,Patching Menu
AAA/JXAGXAAAFJqABS,72800,AHM_PATCH_SUBMENU,,31.05.02,1,0,31.05.02,1,AHM_PATCH_SUBMENU,Patching Submenu
AAA/JXAGXAAAFJqABT,72801,AHM_USAGE,,25.10.02,1,0,31.05.02,1,AHM_USAGE,Usage Reports
AAA/JXAGXAAAFJqABU,72802,AHM_REGISTRATION_ADMIN,,31.05.02,1,0,31.05.02,1,AHM_REGISTRATION_ADMIN,Registration Administration for IT Managers
AAA/JXAGXAAAFJqABV,72803,AHM_IT_MANAGER_MAIN,,31.05.02,1,0,31.05.02,1,AHM_IT_MANAGER_MAIN,Main Menu ASP IT Manager
AAA/JXAGXAAAFJqABW,72804,AHM_ADMINISTRATION_BUS_MGR,,25.10.02,1,0,31.05.02,1,AHM_ADMINISTRATION_BUS_MGR,Administration Menu for Business Manager
AAA/JXAGXAAAFJqABX,72805,AHM_REGISTRATION_BUS_MGR,,25.10.02,1,0,31.05.02,1,AHM_REGISTRATION_BUS_MGR,Registration Menu for Business Manager
AAA/JXAGXAAAFJqABY,72806,AHM_BUS_MANAGER_MAIN,,25.10.02,1,0,31.05.02,1,AHM_BUS_MANAGER_MAIN,Main Menu For Business Manager
AAA/JXAGXAAAFJqABZ,72807,AHM_CUST_BUSINESS_INFO,,25.10.02,1,0,31.05.02,1,AHM_CUST_BUSINESS_INFO,Business Information for Customer Accounts
AAA/JXAGXAAAFJqABa,72808,AHM_CUST_SUB_SERVICE,,25.10.02,1,0,31.05.02,1,AHM_CUST_SUB_SERVICE,Subscription Services
AAA/JXAGXAAAFJqABb,72809,AHM_CUST_ADMIN_SUB,,25.10.02,1,0,31.05.02,1,AHM_CUST_ADMIN_SUB,SubMenu For Customer Administration
AAA/JXAGXAAAFJqABc,72810,AHM_CUST_ADMIN_MAIN,,25.10.02,1,0,31.05.02,1,AHM_CUST_ADMIN_MAIN,Main Menu for Customer Admin
AAA/JXAGXAAAFJqABd,72811,AHM_REG_BUSINESS_INFO,,25.10.02,1,0,31.05.02,1,AHM_REG_BUSINESS_INFO,Business Information Menu for Prospects
AAA/JXAGXAAAFJqABe,72812,AHM_REGISTRATION_MAIN,,25.10.02,1,0,31.05.02,1,AHM_REGISTRATION_MAIN,Main Menu for Prospect Registration
AAA/JXAGXAAAFJqABf,72813,AHM_ROOT_PROFESSIONAL,,25.10.02,1,0,31.05.02,1,AHM_ROOT_PROFESSIONAL,
AAA/JXAGXAAAFJqABg,72814,AHM_BUS_MANAGER_TOP,,25.10.02,1,0,31.05.02,1,AHM_BUS_MANAGER_TOP,Top Level Menu for Business Manager
AAA/JXAGXAAAFJqABh,72815,AHM_CUST_ADMIN_TOP,,25.10.02,1,0,31.05.02,1,AHM_CUST_ADMIN_TOP,Top Level Menu for Customer Administrator
AAA/JXAGXAAAFJqABi,72816,AHM_IT_MANAGER_TOP,,31.05.02,1,0,31.05.02,1,AHM_IT_MANAGER_TOP,Top Level Menu for IT Manager
AAA/JXAGXAAAFJqABj,72817,AHM_REGISTRATION_TOP,,25.10.02,1,0,31.05.02,1,AHM_REGISTRATION_TOP,Top Level Menu for Registration
AAA/JXAGXAAAFJqABk,72850,AP_PO_VIEW_PURCHASE_ORDERS_GUI,,06.07.01,121,0,31.05.02,1,AP_PO_VIEW_PURCHASE_ORDERS_GUI,View Purchase Orders Summary
AAA/JXAGXAAAFJqABl,72851,OIE_EXPENSES_TAB_BAR,STANDARD,26.07.05,120,0,31.05.02,1,Expenses Tab Bar,Expenses Tab Bar
AAA/JXAGXAAAFJqABm,72852,OIE_EXPENSES_APPLICATION,HOMEPAGE,26.07.05,120,0,31.05.02,1,Expenses Application Menu,Expenses Application Menu
AAA/JXAGXAAAFJqABn,72853,OIE_EXPENSES_GLOBAL,GLOBAL,26.07.05,120,0,31.05.02,1,Expenses Global Menu,Global Menu for Expenses
AAA/JXAGXAAAFJqABo,72854,OIE_MAIN_MENU,HOMEPAGE,26.07.05,120,0,31.05.02,1,Expenses Main Menu,Expenses Main Menu
AAA/JXAGXAAAFJqABp,72862,AS_SET_UP,,26.09.01,2,0,01.01.80,1,AS_SET_UP,
AAA/JXAGXAAAFJqABq,72863,DCF_690_21678,,01.01.80,1,0,01.01.80,1,DCF_690_21678,
AAA/JXAGXAAAFJqABr,72864,DCF_690_21679,,01.01.80,1,0,01.01.80,1,DCF_690_21679,
AAA/JXAGXAAAFJqABs,72865,ASF_LEAD_REPORTS,,05.09.01,2,0,01.01.80,1,ASF_LEAD_REPORTS,Lead Reports Menu
AAA/JXAGXAAAFJqABt,72866,ASF_LEAD_REPORT_MAIN,,05.09.01,2,0,01.01.80,1,ASF_LEAD_REPORT_MAIN,Lead Report Main Menu
